submission_id,QUD,RT,age,answer,botresponse,causes_id1,causes_id2,comments,education,endTime,expected,experiment_id,gender,group,id,id1,id2,languages,picture1,picture2,prolific_id,question,question_long,response,selected_pic,startDate,startTime,timeSpent,trial_name,trial_number,type
2241,Use the buttons below to select all the blocks that you think will fall.<br/>(Multiple selections possible!),14212,33,NA,Elizabeth,NA,NA,,Graduated College,1632384687385,blue,67,female,NA,independent_edge_nh,NA,NA,English,NA,NA,6149d2b090ac6dd92c95b9d4,,NA,blue,NA,Thu Sep 23 2021 09:03:34 GMT+0100 (BST),1632384214094,7.888183333333333,animation_buttons,1,training
2241,Use the buttons below to select all the blocks that you think will fall.<br/>(Multiple selections possible!),13542,33,NA,Elizabeth,NA,NA,,Graduated College,1632384687385,none,67,female,NA,if1_nn,NA,NA,English,NA,NA,6149d2b090ac6dd92c95b9d4,,NA,green,NA,Thu Sep 23 2021 09:03:34 GMT+0100 (BST),1632384214094,7.888183333333333,animation_buttons,2,training
2241,Use the buttons below to select all the blocks that you think will fall.<br/>(Multiple selections possible!),12864,33,NA,Elizabeth,NA,NA,,Graduated College,1632384687385,blue|green|yellow,67,female,NA,if2_hnh,NA,NA,English,NA,NA,6149d2b090ac6dd92c95b9d4,,NA,blue|green|yellow,NA,Thu Sep 23 2021 09:03:34 GMT+0100 (BST),1632384214094,7.888183333333333,animation_buttons,3,training
2241,Use the buttons below to select all the blocks that you think will fall.<br/>(Multiple selections possible!),12115,33,NA,Elizabeth,NA,NA,,Graduated College,1632384687385,none,67,female,NA,if2_nnl,NA,NA,English,NA,NA,6149d2b090ac6dd92c95b9d4,,NA,blue|yellow,NA,Thu Sep 23 2021 09:03:34 GMT+0100 (BST),1632384214094,7.888183333333333,animation_buttons,4,training
2241,Use the buttons below to select all the blocks that you think will fall.<br/>(Multiple selections possible!),10837,33,NA,Elizabeth,NA,NA,,Graduated College,1632384687385,green|yellow,67,female,NA,if2_nnh,NA,NA,English,NA,NA,6149d2b090ac6dd92c95b9d4,,NA,green|yellow,NA,Thu Sep 23 2021 09:03:34 GMT+0100 (BST),1632384214094,7.888183333333333,animation_buttons,5,training
2241,Use the buttons below to select all the blocks that you think will fall.<br/>(Multiple selections possible!),6071,33,NA,Elizabeth,NA,NA,,Graduated College,1632384687385,none,67,female,NA,if1_ln,NA,NA,English,NA,NA,6149d2b090ac6dd92c95b9d4,,NA,none,NA,Thu Sep 23 2021 09:03:34 GMT+0100 (BST),1632384214094,7.888183333333333,animation_buttons,6,training
2241,Use the buttons below to select all the blocks that you think will fall.<br/>(Multiple selections possible!),9167,33,NA,Elizabeth,NA,NA,,Graduated College,1632384687385,blue|green,67,female,NA,if1_hn,NA,NA,English,NA,NA,6149d2b090ac6dd92c95b9d4,,NA,blue|green,NA,Thu Sep 23 2021 09:03:34 GMT+0100 (BST),1632384214094,7.888183333333333,animation_buttons,7,training
2241,"EXAMPLE TRIAL<br/><br/>Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",24351,33,<b>Bob</b>: The YELLOW block will fall.,Elizabeth,,,,Graduated College,1632384687385,picture1,67,female,example,example-test-trials,example_test_trials1,example_test_trials2,English,stimuli/img/example_test_trials1.png,stimuli/img/example_test_trials2.png,6149d2b090ac6dd92c95b9d4,neutral,<b>Ann</b>: Which blocks do you think will fall?,,picture1,Thu Sep 23 2021 09:03:34 GMT+0100 (BST),1632384214094,7.888183333333333,image_selection,1,test-example
2241,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",11315,33,<b>Bob</b>: NEITHER the ANT NOR the CONS block will fall.,Elizabeth,,,,Graduated College,1632384687385,picture1,67,female,group1,trial7,if1_nn,if2_nnh,English,stimuli/img/group1/if1_nn.png,stimuli/img/group1/if2_nnh.png,6149d2b090ac6dd92c95b9d4,neutral,<b>Ann</b>: Which blocks do you think will fall?,,picture1,Thu Sep 23 2021 09:03:34 GMT+0100 (BST),1632384214094,7.888183333333333,image_selection,1,control-physics
2241,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",10535,33,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",Elizabeth,exhaustive,non-exhaustive,,Graduated College,1632384687385,none,67,female,group2,trial1,if1_un,if2_unu,English,stimuli/img/group2/if1_un.png,stimuli/img/group2/if2_unu.png,6149d2b090ac6dd92c95b9d4,if_ant,<b>Ann</b>: What happens if the ANT block falls?,exhaustive,picture1,Thu Sep 23 2021 09:03:34 GMT+0100 (BST),1632384214094,7.888183333333333,image_selection,2,critical
2241,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",7645,33,<b>Bob</b>: The CONS and the ANT block will fall.,Elizabeth,,,,Graduated College,1632384687385,picture2,67,female,group2,trial8,if1_nn,if1_hn,English,stimuli/img/group2/if1_nn.png,stimuli/img/group2/if1_hn.png,6149d2b090ac6dd92c95b9d4,cons,<b>Ann</b>: Will the CONS block fall?,,picture2,Thu Sep 23 2021 09:03:34 GMT+0100 (BST),1632384214094,7.888183333333333,image_selection,3,control-physics
2241,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",10351,33,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",Elizabeth,exhaustive,non-exhaustive,,Graduated College,1632384687385,picture1,67,female,group2,trial14,if2_unn,if2_unu,English,stimuli/img/group2/if2_unn.png,stimuli/img/group2/if2_unu.png,6149d2b090ac6dd92c95b9d4,cons,<b>Ann</b>: Will the CONS block fall?,exhaustive,picture1,Thu Sep 23 2021 09:03:34 GMT+0100 (BST),1632384214094,7.888183333333333,image_selection,4,critical
2241,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",8717,33,<b>Bob</b>: NEITHER the YELLOW NOR the CONS block will fall.,Elizabeth,,,,Graduated College,1632384687385,picture1,67,female,group1,trial9,if2_nnn,if2_nnh,English,stimuli/img/group1/if2_nnn.png,stimuli/img/group1/if2_nnh.png,6149d2b090ac6dd92c95b9d4,if_ant_yellow,<b>Ann</b>: What happens if the YELLOW block falls?,,picture1,Thu Sep 23 2021 09:03:34 GMT+0100 (BST),1632384214094,7.888183333333333,image_selection,5,control-physics
2241,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",6714,33,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",Elizabeth,exhaustive,non-exhaustive,,Graduated College,1632384687385,none,67,female,group2,trial15,if2_unn,if2_unu,English,stimuli/img/group2/if2_unn.png,stimuli/img/group2/if2_unu.png,6149d2b090ac6dd92c95b9d4,neutral,<b>Ann</b>: Which blocks do you think will fall?,exhaustive,picture1,Thu Sep 23 2021 09:03:34 GMT+0100 (BST),1632384214094,7.888183333333333,image_selection,6,critical
2241,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",5529,33,<b>Bob</b>: The CONS block will NOT fall.,Elizabeth,,,,Graduated College,1632384687385,picture2,67,female,group2,trial10,independent_edge_nh,independent_edge_nn,English,stimuli/img/group2/independent_edge_nh.png,stimuli/img/group2/independent_edge_nn.png,6149d2b090ac6dd92c95b9d4,if_cons,<b>Ann</b>: What happens if the CONS block falls?,,picture2,Thu Sep 23 2021 09:03:34 GMT+0100 (BST),1632384214094,7.888183333333333,image_selection,7,control-random
2241,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",39869,33,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",Elizabeth,exhaustive,non-exhaustive,,Graduated College,1632384687385,picture1,67,female,group2,trial17,if1_un,if1_uu,English,stimuli/img/group2/if1_un.png,stimuli/img/group2/if1_uu.png,6149d2b090ac6dd92c95b9d4,cons,<b>Ann</b>: Will the CONS block fall?,non-exhaustive,picture2,Thu Sep 23 2021 09:03:34 GMT+0100 (BST),1632384214094,7.888183333333333,image_selection,8,critical
2241,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",4943,33,<b>Bob</b>: The CONS block will fall.,Elizabeth,,,,Graduated College,1632384687385,picture1,67,female,group1,trial11,independent_edge_nh,independent_edge_nn,English,stimuli/img/group1/independent_edge_nh.png,stimuli/img/group1/independent_edge_nn.png,6149d2b090ac6dd92c95b9d4,neutral,<b>Ann</b>: Which blocks do you think will fall?,,picture1,Thu Sep 23 2021 09:03:34 GMT+0100 (BST),1632384214094,7.888183333333333,image_selection,9,control-random
2241,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",7577,33,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",Elizabeth,exhaustive,non-exhaustive,,Graduated College,1632384687385,none,67,female,group2,trial13,if2_unn,if2_unu,English,stimuli/img/group2/if2_unn.png,stimuli/img/group2/if2_unu.png,6149d2b090ac6dd92c95b9d4,if_ant,<b>Ann</b>: What happens if the ANT block falls?,exhaustive,picture1,Thu Sep 23 2021 09:03:34 GMT+0100 (BST),1632384214094,7.888183333333333,image_selection,10,critical
2241,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",8362,33,<b>Bob</b>: NEITHER the ANT NOR the CONS block will fall.,Elizabeth,,,,Graduated College,1632384687385,picture2,67,female,group1,trial12,if1_hn,if1_nn,English,stimuli/img/group1/if1_hn.png,stimuli/img/group1/if1_nn.png,6149d2b090ac6dd92c95b9d4,cons,<b>Ann</b>: Will the CONS block fall?,,picture2,Thu Sep 23 2021 09:03:34 GMT+0100 (BST),1632384214094,7.888183333333333,image_selection,11,control-random
2241,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",7679,33,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",Elizabeth,exhaustive,non-exhaustive,,Graduated College,1632384687385,none,67,female,group2,trial16,if1_un,if1_uu,English,stimuli/img/group2/if1_un.png,stimuli/img/group2/if1_uu.png,6149d2b090ac6dd92c95b9d4,if_ant,<b>Ann</b>: What happens if the ANT block falls?,non-exhaustive,picture2,Thu Sep 23 2021 09:03:34 GMT+0100 (BST),1632384214094,7.888183333333333,image_selection,12,critical
2241,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",7633,33,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",Elizabeth,exhaustive,non-exhaustive,,Graduated College,1632384687385,none,67,female,group1,trial18,if1_un,if1_uu,English,stimuli/img/group1/if1_un.png,stimuli/img/group1/if1_uu.png,6149d2b090ac6dd92c95b9d4,neutral,<b>Ann</b>: Which blocks do you think will fall?,non-exhaustive,picture2,Thu Sep 23 2021 09:03:34 GMT+0100 (BST),1632384214094,7.888183333333333,image_selection,13,critical
2241,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",7302,33,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",Elizabeth,exhaustive,non-exhaustive,,Graduated College,1632384687385,picture1,67,female,group1,trial2,if1_un,if2_unu,English,stimuli/img/group1/if1_un.png,stimuli/img/group1/if2_unu.png,6149d2b090ac6dd92c95b9d4,cons,<b>Ann</b>: Will the CONS block fall?,exhaustive,picture1,Thu Sep 23 2021 09:03:34 GMT+0100 (BST),1632384214094,7.888183333333333,image_selection,14,critical
2241,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",7754,33,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",Elizabeth,exhaustive,non-exhaustive,,Graduated College,1632384687385,none,67,female,group1,trial4,if2_unn,if1_uu,English,stimuli/img/group1/if2_unn.png,stimuli/img/group1/if1_uu.png,6149d2b090ac6dd92c95b9d4,if_ant,<b>Ann</b>: What happens if the ANT block falls?,non-exhaustive,picture2,Thu Sep 23 2021 09:03:34 GMT+0100 (BST),1632384214094,7.888183333333333,image_selection,15,critical
2241,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",5777,33,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",Elizabeth,exhaustive,non-exhaustive,,Graduated College,1632384687385,picture1,67,female,group2,trial5,if2_unn,if1_uu,English,stimuli/img/group2/if2_unn.png,stimuli/img/group2/if1_uu.png,6149d2b090ac6dd92c95b9d4,cons,<b>Ann</b>: Will the CONS block fall?,non-exhaustive,picture2,Thu Sep 23 2021 09:03:34 GMT+0100 (BST),1632384214094,7.888183333333333,image_selection,16,critical
2241,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",8492,33,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",Elizabeth,exhaustive,non-exhaustive,,Graduated College,1632384687385,none,67,female,group1,trial3,if1_un,if2_unu,English,stimuli/img/group1/if1_un.png,stimuli/img/group1/if2_unu.png,6149d2b090ac6dd92c95b9d4,neutral,<b>Ann</b>: Which blocks do you think will fall?,exhaustive,picture1,Thu Sep 23 2021 09:03:34 GMT+0100 (BST),1632384214094,7.888183333333333,image_selection,17,critical
2241,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",4452,33,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",Elizabeth,exhaustive,non-exhaustive,,Graduated College,1632384687385,none,67,female,group1,trial6,if2_unn,if1_uu,English,stimuli/img/group1/if2_unn.png,stimuli/img/group1/if1_uu.png,6149d2b090ac6dd92c95b9d4,neutral,<b>Ann</b>: Which blocks do you think will fall?,non-exhaustive,picture2,Thu Sep 23 2021 09:03:34 GMT+0100 (BST),1632384214094,7.888183333333333,image_selection,18,critical
2240,Use the buttons below to select all the blocks that you think will fall.<br/>(Multiple selections possible!),39529,20,NA,Mary,NA,NA,,Graduated High School,1632384646528,blue|green|yellow,67,female,NA,if2_hnh,NA,NA,Spanish,NA,NA,614ba2726bd7fd445dd1d190,,NA,blue|green|yellow,NA,Thu Sep 23 2021 08:59:53 GMT+0100 (British Summer Time),1632383993424,10.885066666666667,animation_buttons,1,training
2240,Use the buttons below to select all the blocks that you think will fall.<br/>(Multiple selections possible!),11320,20,NA,Mary,NA,NA,,Graduated High School,1632384646528,none,67,female,NA,if2_nnl,NA,NA,Spanish,NA,NA,614ba2726bd7fd445dd1d190,,NA,none,NA,Thu Sep 23 2021 08:59:53 GMT+0100 (British Summer Time),1632383993424,10.885066666666667,animation_buttons,2,training
2240,Use the buttons below to select all the blocks that you think will fall.<br/>(Multiple selections possible!),13074,20,NA,Mary,NA,NA,,Graduated High School,1632384646528,blue|green,67,female,NA,if1_hn,NA,NA,Spanish,NA,NA,614ba2726bd7fd445dd1d190,,NA,blue|green,NA,Thu Sep 23 2021 08:59:53 GMT+0100 (British Summer Time),1632383993424,10.885066666666667,animation_buttons,3,training
2240,Use the buttons below to select all the blocks that you think will fall.<br/>(Multiple selections possible!),8371,20,NA,Mary,NA,NA,,Graduated High School,1632384646528,none,67,female,NA,if1_ln,NA,NA,Spanish,NA,NA,614ba2726bd7fd445dd1d190,,NA,none,NA,Thu Sep 23 2021 08:59:53 GMT+0100 (British Summer Time),1632383993424,10.885066666666667,animation_buttons,4,training
2240,Use the buttons below to select all the blocks that you think will fall.<br/>(Multiple selections possible!),8052,20,NA,Mary,NA,NA,,Graduated High School,1632384646528,blue,67,female,NA,independent_edge_nh,NA,NA,Spanish,NA,NA,614ba2726bd7fd445dd1d190,,NA,blue,NA,Thu Sep 23 2021 08:59:53 GMT+0100 (British Summer Time),1632383993424,10.885066666666667,animation_buttons,5,training
2240,Use the buttons below to select all the blocks that you think will fall.<br/>(Multiple selections possible!),9677,20,NA,Mary,NA,NA,,Graduated High School,1632384646528,none,67,female,NA,if1_nn,NA,NA,Spanish,NA,NA,614ba2726bd7fd445dd1d190,,NA,none,NA,Thu Sep 23 2021 08:59:53 GMT+0100 (British Summer Time),1632383993424,10.885066666666667,animation_buttons,6,training
2240,Use the buttons below to select all the blocks that you think will fall.<br/>(Multiple selections possible!),17580,20,NA,Mary,NA,NA,,Graduated High School,1632384646528,blue|yellow,67,female,NA,if2_nnh,NA,NA,Spanish,NA,NA,614ba2726bd7fd445dd1d190,,NA,blue|yellow,NA,Thu Sep 23 2021 08:59:53 GMT+0100 (British Summer Time),1632383993424,10.885066666666667,animation_buttons,7,training
2240,"EXAMPLE TRIAL<br/><br/>Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",9070,20,<b>Bob</b>: The YELLOW block will fall.,Mary,,,,Graduated High School,1632384646528,picture1,67,female,example,example-test-trials,example_test_trials1,example_test_trials2,Spanish,stimuli/img/example_test_trials1.png,stimuli/img/example_test_trials2.png,614ba2726bd7fd445dd1d190,neutral,<b>Ann</b>: Which blocks do you think will fall?,,picture1,Thu Sep 23 2021 08:59:53 GMT+0100 (British Summer Time),1632383993424,10.885066666666667,image_selection,1,test-example
2240,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",13093,20,<b>Bob</b>: The CONS and the ANT block will fall.,Mary,,,,Graduated High School,1632384646528,picture2,67,female,group2,trial8,if1_nn,if1_hn,Spanish,stimuli/img/group2/if1_nn.png,stimuli/img/group2/if1_hn.png,614ba2726bd7fd445dd1d190,cons,<b>Ann</b>: Will the CONS block fall?,,picture2,Thu Sep 23 2021 08:59:53 GMT+0100 (British Summer Time),1632383993424,10.885066666666667,image_selection,1,control-physics
2240,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",19605,20,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",Mary,exhaustive,non-exhaustive,,Graduated High School,1632384646528,none,67,female,group1,trial6,if2_unn,if1_uu,Spanish,stimuli/img/group1/if2_unn.png,stimuli/img/group1/if1_uu.png,614ba2726bd7fd445dd1d190,neutral,<b>Ann</b>: Which blocks do you think will fall?,exhaustive,picture1,Thu Sep 23 2021 08:59:53 GMT+0100 (British Summer Time),1632383993424,10.885066666666667,image_selection,2,critical
2240,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",12259,20,<b>Bob</b>: NEITHER the YELLOW NOR the CONS block will fall.,Mary,,,,Graduated High School,1632384646528,picture1,67,female,group2,trial9,if2_nnn,if2_nnh,Spanish,stimuli/img/group2/if2_nnn.png,stimuli/img/group2/if2_nnh.png,614ba2726bd7fd445dd1d190,if_ant_yellow,<b>Ann</b>: What happens if the YELLOW block falls?,,picture1,Thu Sep 23 2021 08:59:53 GMT+0100 (British Summer Time),1632383993424,10.885066666666667,image_selection,3,control-physics
2240,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",15659,20,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",Mary,exhaustive,non-exhaustive,,Graduated High School,1632384646528,picture1,67,female,group1,trial5,if2_unn,if1_uu,Spanish,stimuli/img/group1/if2_unn.png,stimuli/img/group1/if1_uu.png,614ba2726bd7fd445dd1d190,cons,<b>Ann</b>: Will the CONS block fall?,exhaustive,picture1,Thu Sep 23 2021 08:59:53 GMT+0100 (British Summer Time),1632383993424,10.885066666666667,image_selection,4,critical
2240,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",11863,20,<b>Bob</b>: NEITHER the ANT NOR the CONS block will fall.,Mary,,,,Graduated High School,1632384646528,picture1,67,female,group2,trial7,if1_nn,if2_nnh,Spanish,stimuli/img/group2/if1_nn.png,stimuli/img/group2/if2_nnh.png,614ba2726bd7fd445dd1d190,neutral,<b>Ann</b>: Which blocks do you think will fall?,,picture1,Thu Sep 23 2021 08:59:53 GMT+0100 (British Summer Time),1632383993424,10.885066666666667,image_selection,5,control-physics
2240,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",28377,20,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",Mary,exhaustive,non-exhaustive,,Graduated High School,1632384646528,none,67,female,group1,trial3,if1_un,if2_unu,Spanish,stimuli/img/group1/if1_un.png,stimuli/img/group1/if2_unu.png,614ba2726bd7fd445dd1d190,neutral,<b>Ann</b>: Which blocks do you think will fall?,exhaustive,picture1,Thu Sep 23 2021 08:59:53 GMT+0100 (British Summer Time),1632383993424,10.885066666666667,image_selection,6,critical
2240,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",6788,20,<b>Bob</b>: NEITHER the ANT NOR the CONS block will fall.,Mary,,,,Graduated High School,1632384646528,picture2,67,female,group2,trial12,if1_hn,if1_nn,Spanish,stimuli/img/group2/if1_hn.png,stimuli/img/group2/if1_nn.png,614ba2726bd7fd445dd1d190,cons,<b>Ann</b>: Will the CONS block fall?,,picture2,Thu Sep 23 2021 08:59:53 GMT+0100 (British Summer Time),1632383993424,10.885066666666667,image_selection,7,control-random
2240,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",10346,20,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",Mary,exhaustive,non-exhaustive,,Graduated High School,1632384646528,picture1,67,female,group1,trial14,if2_unn,if2_unu,Spanish,stimuli/img/group1/if2_unn.png,stimuli/img/group1/if2_unu.png,614ba2726bd7fd445dd1d190,cons,<b>Ann</b>: Will the CONS block fall?,exhaustive,picture1,Thu Sep 23 2021 08:59:53 GMT+0100 (British Summer Time),1632383993424,10.885066666666667,image_selection,8,critical
2240,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",5547,20,<b>Bob</b>: The CONS block will fall.,Mary,,,,Graduated High School,1632384646528,picture1,67,female,group1,trial11,independent_edge_nh,independent_edge_nn,Spanish,stimuli/img/group1/independent_edge_nh.png,stimuli/img/group1/independent_edge_nn.png,614ba2726bd7fd445dd1d190,neutral,<b>Ann</b>: Which blocks do you think will fall?,,picture1,Thu Sep 23 2021 08:59:53 GMT+0100 (British Summer Time),1632383993424,10.885066666666667,image_selection,9,control-random
2240,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",8998,20,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",Mary,exhaustive,non-exhaustive,,Graduated High School,1632384646528,none,67,female,group1,trial18,if1_un,if1_uu,Spanish,stimuli/img/group1/if1_un.png,stimuli/img/group1/if1_uu.png,614ba2726bd7fd445dd1d190,neutral,<b>Ann</b>: Which blocks do you think will fall?,exhaustive,picture1,Thu Sep 23 2021 08:59:53 GMT+0100 (British Summer Time),1632383993424,10.885066666666667,image_selection,10,critical
2240,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",5775,20,<b>Bob</b>: The CONS block will NOT fall.,Mary,,,,Graduated High School,1632384646528,picture2,67,female,group1,trial10,independent_edge_nh,independent_edge_nn,Spanish,stimuli/img/group1/independent_edge_nh.png,stimuli/img/group1/independent_edge_nn.png,614ba2726bd7fd445dd1d190,if_cons,<b>Ann</b>: What happens if the CONS block falls?,,picture2,Thu Sep 23 2021 08:59:53 GMT+0100 (British Summer Time),1632383993424,10.885066666666667,image_selection,11,control-random
2240,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",18383,20,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",Mary,exhaustive,non-exhaustive,,Graduated High School,1632384646528,none,67,female,group2,trial15,if2_unn,if2_unu,Spanish,stimuli/img/group2/if2_unn.png,stimuli/img/group2/if2_unu.png,614ba2726bd7fd445dd1d190,neutral,<b>Ann</b>: Which blocks do you think will fall?,exhaustive,picture1,Thu Sep 23 2021 08:59:53 GMT+0100 (British Summer Time),1632383993424,10.885066666666667,image_selection,12,critical
2240,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",10088,20,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",Mary,exhaustive,non-exhaustive,,Graduated High School,1632384646528,none,67,female,group1,trial1,if1_un,if2_unu,Spanish,stimuli/img/group1/if1_un.png,stimuli/img/group1/if2_unu.png,614ba2726bd7fd445dd1d190,if_ant,<b>Ann</b>: What happens if the ANT block falls?,exhaustive,picture1,Thu Sep 23 2021 08:59:53 GMT+0100 (British Summer Time),1632383993424,10.885066666666667,image_selection,13,critical
2240,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",21307,20,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",Mary,exhaustive,non-exhaustive,,Graduated High School,1632384646528,none,67,female,group1,trial13,if2_unn,if2_unu,Spanish,stimuli/img/group1/if2_unn.png,stimuli/img/group1/if2_unu.png,614ba2726bd7fd445dd1d190,if_ant,<b>Ann</b>: What happens if the ANT block falls?,exhaustive,picture1,Thu Sep 23 2021 08:59:53 GMT+0100 (British Summer Time),1632383993424,10.885066666666667,image_selection,14,critical
2240,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",8720,20,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",Mary,exhaustive,non-exhaustive,,Graduated High School,1632384646528,none,67,female,group1,trial16,if1_un,if1_uu,Spanish,stimuli/img/group1/if1_un.png,stimuli/img/group1/if1_uu.png,614ba2726bd7fd445dd1d190,if_ant,<b>Ann</b>: What happens if the ANT block falls?,exhaustive,picture1,Thu Sep 23 2021 08:59:53 GMT+0100 (British Summer Time),1632383993424,10.885066666666667,image_selection,15,critical
2240,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",7729,20,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",Mary,exhaustive,non-exhaustive,,Graduated High School,1632384646528,picture1,67,female,group2,trial17,if1_un,if1_uu,Spanish,stimuli/img/group2/if1_un.png,stimuli/img/group2/if1_uu.png,614ba2726bd7fd445dd1d190,cons,<b>Ann</b>: Will the CONS block fall?,exhaustive,picture1,Thu Sep 23 2021 08:59:53 GMT+0100 (British Summer Time),1632383993424,10.885066666666667,image_selection,16,critical
